sa2_code,name,is_comparable,rent_2021_aud_week,erp_2020,erp_2025,population_growth_2020_2025_percent,transport_raw_index_sample,transport_coverage_fraction,selected_open_space_m2,selected_open_space_m2_per_person_sample,transport_score,spatial_method_status,rent_weekly_quality,rent_weekly_note,population_growth_quality,population_growth_note,transport_access_quality,transport_access_note,green_space_per_resident_quality,green_space_per_resident_note
210041539,Diggers Rest,1,396,4651,7434,59.83659428079983,0.35523976694548326,0.9999999999999869,134045.1446007889,18.03136193177144,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210041540,Sunbury - South,1,351,15046,17683,17.52625282467101,1.553248614493154,0.9999999999999971,1323827.5517540781,74.86442072917933,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210041541,Sunbury - West,1,376,11547,11497,-0.4330129037845328,0.9847401641939194,0.9995405165764706,1088613.8378712286,94.68677375586924,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051242,Broadmeadows,1,331,14747,14972,1.5257340476029022,7.361878893068492,0.999999999999977,1133602.0655605851,75.71480534067493,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051243,Campbellfield - Coolaroo,1,330,16885,16386,-2.955285756588688,3.4445128304925143,0.9999999999999857,1157146.823741367,70.61801682786324,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051245,Gladstone Park - Westmeadows,1,371,18598,18285,-1.6829766641574362,2.465817913382036,1.0,3262508.629190891,178.42541040147066,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051246,Greenvale - Bulla,1,430,21279,26757,25.74369096292119,0.22830819845994388,1.0,10993618.759629747,410.8688851377115,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051247,Meadow Heights,1,346,15840,14841,-6.306818181818182,5.0899937262968065,0.999999999999972,814775.9056823498,54.900337287403126,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051248,Melbourne Airport,1,250,143,130,-9.090909090909092,0.17036964989078504,1.0,460410.0620561753,3541.6158619705793,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051250,Tullamarine,1,351,6824,6727,-1.421453692848769,4.300755235310818,0.9999999999999892,186762.38279019686,27.76310135130026,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051441,Craigieburn - Central,1,350,8715,8172,-6.230636833046471,4.543012384757943,0.9999999999999936,275724.3196063443,33.74012721565642,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051442,Craigieburn - North,1,371,12893,12846,-0.3645388970759327,1.4184148343404448,1.0,1358742.084143195,105.77160860526196,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051443,Craigieburn - South,1,375,21632,24431,12.939164201183432,4.545129680594897,0.9999999999999966,892058.5942750581,36.5133884931054,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051445,Mickleham - Yuroke,1,400,18657,39389,111.12183094816959,0.3203478353252849,1.0,444982.7725802009,11.297133021407015,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051542,Craigieburn - North West,1,396,9253,11293,22.04690370690587,5.435043252556632,0.9999999999999596,22581.47162678148,1.9995990106067014,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051543,Craigieburn - West,1,381,12687,14970,17.99479782454481,6.120773896292554,1.0,343894.16802972794,22.97222231327508,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051544,Roxburgh Park (South) - Somerton,1,375,10043,9699,-3.425271333266952,3.1758725231892773,1.0,881527.4782074712,90.88849141225603,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
210051545,Roxburgh Park - North,1,395,14993,15440,2.9813913159474423,3.1074744523686326,0.9999999999999982,355399.38884766743,23.018095132620946,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011251,Bayswater,1,376,12992,13388,3.0480295566502464,4.46906776287187,1.0,378288.50942615507,28.25578947013408,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011254,Knoxfield - Scoresby,1,425,17016,17232,1.2693935119887165,3.9397376973233142,0.9999999999999979,1625883.2718442257,94.3525575582768,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011255,Lysterfield,1,435,6802,6622,-2.646280505733608,0.3139853374913919,1.0,5691551.992255213,859.4913911590476,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011256,Rowville - Central,1,425,15826,15771,-0.34752938202957157,4.436470307451118,1.0,707111.7895001491,44.8362050282258,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011257,Rowville - North,1,450,8122,7827,-3.6321103176557497,2.278018729034202,1.0,558877.0557312279,71.40373779624733,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011258,Rowville - South,1,471,10754,10578,-1.6366003347591593,1.3691650430300437,0.9999999999999792,1211245.2485082408,114.50607378599365,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011259,Wantirna,1,427,14866,14634,-1.5606080990178932,3.64713195365328,0.9999999999999877,1387280.1937203393,94.79842788850208,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011260,Wantirna South,1,426,18602,18475,-0.6827222879260295,4.421718381254872,1.0,4078787.7285827957,220.7733547270796,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011446,Boronia,1,376,23924,24763,3.506938639023575,6.268508911349196,1.0,894655.3790516965,36.1287153839073,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011447,Ferntree Gully - North,1,370,14446,14538,0.6368544925931053,5.895603081552881,0.9999999999999918,513254.4230949565,35.30433505949625,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011448,Ferntree Gully (South) - Upper Ferntree Gully,1,405,15517,15630,0.7282335502996713,5.589786959064229,0.9999999999999876,973318.071875934,62.27242942264453,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211011449,The Basin,1,366,4415,4336,-1.7893544733861835,1.5137228431939949,0.9999999999999568,175012.79233370133,40.36272885924846,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211021261,Donvale - Park Orchards,1,451,16668,16894,1.3558915286777058,2.6306072040632813,0.9999999999999939,1881301.511403142,111.35915185291476,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211021262,Warrandyte - Wonga Park,1,481,10404,10229,-1.6820453671664743,1.0245919650147355,1.0,2786174.4981893175,272.37994898712657,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211031263,Bayswater North,1,361,12332,12097,-1.9056114174505352,2.9780937884530476,0.9999999999999902,643933.874832033,53.23087334314565,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211031265,Croydon Hills - Warranwood,1,431,18640,18457,-0.9817596566523605,3.4948916447363114,0.9999999999999819,856880.3326187473,46.425764350585,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211031266,Ringwood,1,381,19158,19779,3.2414657062323835,9.128342113664383,1.0,1266104.2700890237,64.01255220633115,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211031267,Ringwood East,1,385,21785,22164,1.7397291714482441,5.149698082540353,0.999999999999997,759032.5387749808,34.24618926073727,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211031268,Ringwood North,1,436,9931,9839,-0.9263921055281442,6.806645996052215,1.0,584830.5323240308,59.4400378416537,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211031450,Croydon - East,1,371,16403,17345,5.742851917332195,5.488998127491817,1.0,1377018.1023429781,79.38991653750234,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211031451,Croydon - West,1,399,14561,14940,2.602843211317904,6.37006512013821,0.9999999999999906,504180.04168078164,33.746990741685515,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211031452,Croydon South,1,410,5015,5147,2.6321036889332006,2.5551488934791746,0.9999999999999636,97725.55103236095,18.986895479378465,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211041269,Forest Hill,1,396,11166,11256,0.8060182697474476,7.762103739938062,0.9999999999999947,305086.08381638647,27.10430737530086,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211041270,Mitcham (Vic.),1,406,17338,17496,0.9112931133925481,9.23169833022054,1.0,617655.3016446894,35.302657844346676,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211041271,Nunawading,1,391,12861,13247,3.0013218256745198,10.996353984302452,0.9999999999999938,408969.858445123,30.872639725607534,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211041272,Vermont,1,426,11337,11435,0.8644262150480727,6.311506847913879,0.999999999999983,452446.26109215856,39.56679152533088,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211041273,Vermont South,1,496,12303,12250,-0.4307892383971389,5.328663986826618,0.9999999999999966,725028.0828318186,59.18596594545458,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211051274,Belgrave - Selby,1,400,10339,9964,-3.6270432343553534,0.6621283968999301,1.0,10256602.235134788,1029.3659409007214,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211051275,Chirnside Park,1,443,11767,12603,7.10461460015297,1.0124681052794517,0.9999999999999981,401013.58829223976,31.81889933287628,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211051276,Healesville - Yarra Glen,1,350,14335,14116,-1.5277293337983955,0.05013045367713815,0.9995659205257073,43047477.02362801,3049.5520702485132,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211051277,Kilsyth,1,396,9962,10692,7.327845814093555,2.3972773807807397,1.0,358456.94741846976,33.52571524677046,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211051278,Lilydale - Coldstream,1,369,19952,20905,4.776463512429832,0.4202573651106657,0.9999999999999974,2970453.2019310463,142.09295393116702,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
211051279,Monbulk - Silvan,1,360,5878,5840,-0.6464783940115686,0.13143617745559466,1.0,1442931.4902474822,247.07730997388393,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
