sa2_code,indicator_key,source_id,role
209021428,green_space_per_resident,abs-erp-2024-25,denominator
209021428,green_space_per_resident,abs-sa2-2021,boundary
209021429,rent_weekly,abs-census-2021-g02,raw_measure
209021429,rent_weekly,abs-sa2-2021,boundary
209021429,population_growth,abs-erp-2024-25,endpoints
209021429,population_growth,abs-sa2-2021,boundary
209021429,transport_access,dtp-ptal-snapshot,raw_measure
209021429,transport_access,abs-sa2-2021,boundary
209021429,green_space_per_resident,vpa-open-space-snapshot,numerator
209021429,green_space_per_resident,abs-erp-2024-25,denominator
209021429,green_space_per_resident,abs-sa2-2021,boundary
209021523,rent_weekly,abs-census-2021-g02,raw_measure
209021523,rent_weekly,abs-sa2-2021,boundary
209021523,population_growth,abs-erp-2024-25,endpoints
209021523,population_growth,abs-sa2-2021,boundary
209021523,transport_access,dtp-ptal-snapshot,raw_measure
209021523,transport_access,abs-sa2-2021,boundary
209021523,green_space_per_resident,vpa-open-space-snapshot,numerator
209021523,green_space_per_resident,abs-erp-2024-25,denominator
209021523,green_space_per_resident,abs-sa2-2021,boundary
209021524,rent_weekly,abs-census-2021-g02,raw_measure
209021524,rent_weekly,abs-sa2-2021,boundary
209021524,population_growth,abs-erp-2024-25,endpoints
209021524,population_growth,abs-sa2-2021,boundary
209021524,transport_access,dtp-ptal-snapshot,raw_measure
209021524,transport_access,abs-sa2-2021,boundary
209021524,green_space_per_resident,vpa-open-space-snapshot,numerator
209021524,green_space_per_resident,abs-erp-2024-25,denominator
209021524,green_space_per_resident,abs-sa2-2021,boundary
209021525,rent_weekly,abs-census-2021-g02,raw_measure
209021525,rent_weekly,abs-sa2-2021,boundary
209021525,population_growth,abs-erp-2024-25,endpoints
209021525,population_growth,abs-sa2-2021,boundary
209021525,transport_access,dtp-ptal-snapshot,raw_measure
209021525,transport_access,abs-sa2-2021,boundary
209021525,green_space_per_resident,vpa-open-space-snapshot,numerator
209021525,green_space_per_resident,abs-erp-2024-25,denominator
209021525,green_space_per_resident,abs-sa2-2021,boundary
209021526,rent_weekly,abs-census-2021-g02,raw_measure
209021526,rent_weekly,abs-sa2-2021,boundary
209021526,population_growth,abs-erp-2024-25,endpoints
209021526,population_growth,abs-sa2-2021,boundary
209021526,transport_access,dtp-ptal-snapshot,raw_measure
209021526,transport_access,abs-sa2-2021,boundary
209021526,green_space_per_resident,vpa-open-space-snapshot,numerator
209021526,green_space_per_resident,abs-erp-2024-25,denominator
209021526,green_space_per_resident,abs-sa2-2021,boundary
209031209,rent_weekly,abs-census-2021-g02,raw_measure
209031209,rent_weekly,abs-sa2-2021,boundary
209031209,population_growth,abs-erp-2024-25,endpoints
209031209,population_growth,abs-sa2-2021,boundary
209031209,transport_access,dtp-ptal-snapshot,raw_measure
209031209,transport_access,abs-sa2-2021,boundary
209031209,green_space_per_resident,vpa-open-space-snapshot,numerator
209031209,green_space_per_resident,abs-erp-2024-25,denominator
209031209,green_space_per_resident,abs-sa2-2021,boundary
209031210,rent_weekly,abs-census-2021-g02,raw_measure
209031210,rent_weekly,abs-sa2-2021,boundary
209031210,population_growth,abs-erp-2024-25,endpoints
209031210,population_growth,abs-sa2-2021,boundary
209031210,transport_access,dtp-ptal-snapshot,raw_measure
209031210,transport_access,abs-sa2-2021,boundary
209031210,green_space_per_resident,vpa-open-space-snapshot,numerator
209031210,green_space_per_resident,abs-erp-2024-25,denominator
209031210,green_space_per_resident,abs-sa2-2021,boundary
209031211,rent_weekly,abs-census-2021-g02,raw_measure
209031211,rent_weekly,abs-sa2-2021,boundary
209031211,population_growth,abs-erp-2024-25,endpoints
209031211,population_growth,abs-sa2-2021,boundary
209031211,transport_access,dtp-ptal-snapshot,raw_measure
209031211,transport_access,abs-sa2-2021,boundary
209031211,green_space_per_resident,vpa-open-space-snapshot,numerator
209031211,green_space_per_resident,abs-erp-2024-25,denominator
209031211,green_space_per_resident,abs-sa2-2021,boundary
209031212,rent_weekly,abs-census-2021-g02,raw_measure
209031212,rent_weekly,abs-sa2-2021,boundary
209031212,population_growth,abs-erp-2024-25,endpoints
209031212,population_growth,abs-sa2-2021,boundary
209031212,transport_access,dtp-ptal-snapshot,raw_measure
209031212,transport_access,abs-sa2-2021,boundary
209031212,green_space_per_resident,vpa-open-space-snapshot,numerator
209031212,green_space_per_resident,abs-erp-2024-25,denominator
209031212,green_space_per_resident,abs-sa2-2021,boundary
209031213,rent_weekly,abs-census-2021-g02,raw_measure
209031213,rent_weekly,abs-sa2-2021,boundary
209031213,population_growth,abs-erp-2024-25,endpoints
209031213,population_growth,abs-sa2-2021,boundary
209031213,transport_access,dtp-ptal-snapshot,raw_measure
209031213,transport_access,abs-sa2-2021,boundary
209031213,green_space_per_resident,vpa-open-space-snapshot,numerator
209031213,green_space_per_resident,abs-erp-2024-25,denominator
209031213,green_space_per_resident,abs-sa2-2021,boundary
209031214,rent_weekly,abs-census-2021-g02,raw_measure
209031214,rent_weekly,abs-sa2-2021,boundary
209031214,population_growth,abs-erp-2024-25,endpoints
209031214,population_growth,abs-sa2-2021,boundary
209031214,transport_access,dtp-ptal-snapshot,raw_measure
209031214,transport_access,abs-sa2-2021,boundary
209031214,green_space_per_resident,vpa-open-space-snapshot,numerator
209031214,green_space_per_resident,abs-erp-2024-25,denominator
209031214,green_space_per_resident,abs-sa2-2021,boundary
209031215,rent_weekly,abs-census-2021-g02,raw_measure
209031215,rent_weekly,abs-sa2-2021,boundary
209031215,population_growth,abs-erp-2024-25,endpoints
209031215,population_growth,abs-sa2-2021,boundary
209031215,transport_access,dtp-ptal-snapshot,raw_measure
209031215,transport_access,abs-sa2-2021,boundary
209031215,green_space_per_resident,vpa-open-space-snapshot,numerator
209031215,green_space_per_resident,abs-erp-2024-25,denominator
209031215,green_space_per_resident,abs-sa2-2021,boundary
209041216,rent_weekly,abs-census-2021-g02,raw_measure
209041216,rent_weekly,abs-sa2-2021,boundary
209041216,population_growth,abs-erp-2024-25,endpoints
209041216,population_growth,abs-sa2-2021,boundary
209041216,transport_access,dtp-ptal-snapshot,raw_measure
209041216,transport_access,abs-sa2-2021,boundary
209041216,green_space_per_resident,vpa-open-space-snapshot,numerator
209041216,green_space_per_resident,abs-erp-2024-25,denominator
209041216,green_space_per_resident,abs-sa2-2021,boundary
209041217,rent_weekly,abs-census-2021-g02,raw_measure
209041217,rent_weekly,abs-sa2-2021,boundary
209041217,population_growth,abs-erp-2024-25,endpoints
209041217,population_growth,abs-sa2-2021,boundary
209041217,transport_access,dtp-ptal-snapshot,raw_measure
209041217,transport_access,abs-sa2-2021,boundary
209041217,green_space_per_resident,vpa-open-space-snapshot,numerator
209041217,green_space_per_resident,abs-erp-2024-25,denominator
209041217,green_space_per_resident,abs-sa2-2021,boundary
209041220,rent_weekly,abs-census-2021-g02,raw_measure
209041220,rent_weekly,abs-sa2-2021,boundary
209041220,population_growth,abs-erp-2024-25,endpoints
209041220,population_growth,abs-sa2-2021,boundary
209041220,transport_access,dtp-ptal-snapshot,raw_measure
209041220,transport_access,abs-sa2-2021,boundary
209041220,green_space_per_resident,vpa-open-space-snapshot,numerator
209041220,green_space_per_resident,abs-erp-2024-25,denominator
209041220,green_space_per_resident,abs-sa2-2021,boundary
209041221,rent_weekly,abs-census-2021-g02,raw_measure
209041221,rent_weekly,abs-sa2-2021,boundary
209041221,population_growth,abs-erp-2024-25,endpoints
209041221,population_growth,abs-sa2-2021,boundary
209041221,transport_access,dtp-ptal-snapshot,raw_measure
209041221,transport_access,abs-sa2-2021,boundary
209041221,green_space_per_resident,vpa-open-space-snapshot,numerator
209041221,green_space_per_resident,abs-erp-2024-25,denominator
209041221,green_space_per_resident,abs-sa2-2021,boundary
209041223,rent_weekly,abs-census-2021-g02,raw_measure
209041223,rent_weekly,abs-sa2-2021,boundary
209041223,population_growth,abs-erp-2024-25,endpoints
209041223,population_growth,abs-sa2-2021,boundary
209041223,transport_access,dtp-ptal-snapshot,raw_measure
209041223,transport_access,abs-sa2-2021,boundary
209041223,green_space_per_resident,vpa-open-space-snapshot,numerator
209041223,green_space_per_resident,abs-erp-2024-25,denominator
209041223,green_space_per_resident,abs-sa2-2021,boundary
209041224,rent_weekly,abs-census-2021-g02,raw_measure
209041224,rent_weekly,abs-sa2-2021,boundary
209041224,population_growth,abs-erp-2024-25,endpoints
209041224,population_growth,abs-sa2-2021,boundary
209041224,transport_access,dtp-ptal-snapshot,raw_measure
209041224,transport_access,abs-sa2-2021,boundary
209041224,green_space_per_resident,vpa-open-space-snapshot,numerator
209041224,green_space_per_resident,abs-erp-2024-25,denominator
209041224,green_space_per_resident,abs-sa2-2021,boundary
209041225,rent_weekly,abs-census-2021-g02,raw_measure
209041225,rent_weekly,abs-sa2-2021,boundary
209041225,population_growth,abs-erp-2024-25,endpoints
209041225,population_growth,abs-sa2-2021,boundary
209041225,transport_access,dtp-ptal-snapshot,raw_measure
209041225,transport_access,abs-sa2-2021,boundary
209041225,green_space_per_resident,vpa-open-space-snapshot,numerator
209041225,green_space_per_resident,abs-erp-2024-25,denominator
209041225,green_space_per_resident,abs-sa2-2021,boundary
209041431,rent_weekly,abs-census-2021-g02,raw_measure
209041431,rent_weekly,abs-sa2-2021,boundary
209041431,population_growth,abs-erp-2024-25,endpoints
209041431,population_growth,abs-sa2-2021,boundary
209041431,transport_access,dtp-ptal-snapshot,raw_measure
209041431,transport_access,abs-sa2-2021,boundary
209041431,green_space_per_resident,vpa-open-space-snapshot,numerator
209041431,green_space_per_resident,abs-erp-2024-25,denominator
209041431,green_space_per_resident,abs-sa2-2021,boundary
209041432,rent_weekly,abs-census-2021-g02,raw_measure
209041432,rent_weekly,abs-sa2-2021,boundary
209041432,population_growth,abs-erp-2024-25,endpoints
209041432,population_growth,abs-sa2-2021,boundary
209041432,transport_access,dtp-ptal-snapshot,raw_measure
209041432,transport_access,abs-sa2-2021,boundary
209041432,green_space_per_resident,vpa-open-space-snapshot,numerator
209041432,green_space_per_resident,abs-erp-2024-25,denominator
209041432,green_space_per_resident,abs-sa2-2021,boundary
209041433,rent_weekly,abs-census-2021-g02,raw_measure
209041433,rent_weekly,abs-sa2-2021,boundary
209041433,population_growth,abs-erp-2024-25,endpoints
209041433,population_growth,abs-sa2-2021,boundary
209041433,transport_access,dtp-ptal-snapshot,raw_measure
209041433,transport_access,abs-sa2-2021,boundary
209041433,green_space_per_resident,vpa-open-space-snapshot,numerator
209041433,green_space_per_resident,abs-erp-2024-25,denominator
209041433,green_space_per_resident,abs-sa2-2021,boundary
209041435,rent_weekly,abs-census-2021-g02,raw_measure
209041435,rent_weekly,abs-sa2-2021,boundary
209041435,population_growth,abs-erp-2024-25,endpoints
209041435,population_growth,abs-sa2-2021,boundary
209041435,transport_access,dtp-ptal-snapshot,raw_measure
209041435,transport_access,abs-sa2-2021,boundary
209041435,green_space_per_resident,vpa-open-space-snapshot,numerator
209041435,green_space_per_resident,abs-erp-2024-25,denominator
209041435,green_space_per_resident,abs-sa2-2021,boundary
209041436,rent_weekly,abs-census-2021-g02,raw_measure
209041436,rent_weekly,abs-sa2-2021,boundary
209041436,population_growth,abs-erp-2024-25,endpoints
209041436,population_growth,abs-sa2-2021,boundary
209041436,transport_access,dtp-ptal-snapshot,raw_measure
209041436,transport_access,abs-sa2-2021,boundary
209041436,green_space_per_resident,vpa-open-space-snapshot,numerator
209041436,green_space_per_resident,abs-erp-2024-25,denominator
209041436,green_space_per_resident,abs-sa2-2021,boundary
209041437,rent_weekly,abs-census-2021-g02,raw_measure
209041437,rent_weekly,abs-sa2-2021,boundary
209041437,population_growth,abs-erp-2024-25,endpoints
209041437,population_growth,abs-sa2-2021,boundary
209041437,transport_access,dtp-ptal-snapshot,raw_measure
209041437,transport_access,abs-sa2-2021,boundary
209041437,green_space_per_resident,vpa-open-space-snapshot,numerator
209041437,green_space_per_resident,abs-erp-2024-25,denominator
209041437,green_space_per_resident,abs-sa2-2021,boundary
209041527,rent_weekly,abs-census-2021-g02,raw_measure
209041527,rent_weekly,abs-sa2-2021,boundary
209041527,population_growth,abs-erp-2024-25,endpoints
209041527,population_growth,abs-sa2-2021,boundary
209041527,transport_access,dtp-ptal-snapshot,raw_measure
209041527,transport_access,abs-sa2-2021,boundary
209041527,green_space_per_resident,vpa-open-space-snapshot,numerator
209041527,green_space_per_resident,abs-erp-2024-25,denominator
209041527,green_space_per_resident,abs-sa2-2021,boundary
209041528,rent_weekly,abs-census-2021-g02,raw_measure
209041528,rent_weekly,abs-sa2-2021,boundary
209041528,population_growth,abs-erp-2024-25,endpoints
209041528,population_growth,abs-sa2-2021,boundary
209041528,transport_access,dtp-ptal-snapshot,raw_measure
209041528,transport_access,abs-sa2-2021,boundary
209041528,green_space_per_resident,vpa-open-space-snapshot,numerator
209041528,green_space_per_resident,abs-erp-2024-25,denominator
209041528,green_space_per_resident,abs-sa2-2021,boundary
209041529,rent_weekly,abs-census-2021-g02,raw_measure
209041529,rent_weekly,abs-sa2-2021,boundary
209041529,population_growth,abs-erp-2024-25,endpoints
209041529,population_growth,abs-sa2-2021,boundary
209041529,transport_access,dtp-ptal-snapshot,raw_measure
209041529,transport_access,abs-sa2-2021,boundary
209041529,green_space_per_resident,vpa-open-space-snapshot,numerator
209041529,green_space_per_resident,abs-erp-2024-25,denominator
209041529,green_space_per_resident,abs-sa2-2021,boundary
209041530,rent_weekly,abs-census-2021-g02,raw_measure
209041530,rent_weekly,abs-sa2-2021,boundary
209041530,population_growth,abs-erp-2024-25,endpoints
209041530,population_growth,abs-sa2-2021,boundary
209041530,transport_access,dtp-ptal-snapshot,raw_measure
209041530,transport_access,abs-sa2-2021,boundary
209041530,green_space_per_resident,vpa-open-space-snapshot,numerator
209041530,green_space_per_resident,abs-erp-2024-25,denominator
209041530,green_space_per_resident,abs-sa2-2021,boundary
209041531,rent_weekly,abs-census-2021-g02,raw_measure
209041531,rent_weekly,abs-sa2-2021,boundary
209041531,population_growth,abs-erp-2024-25,endpoints
209041531,population_growth,abs-sa2-2021,boundary
209041531,transport_access,dtp-ptal-snapshot,raw_measure
209041531,transport_access,abs-sa2-2021,boundary
209041531,green_space_per_resident,vpa-open-space-snapshot,numerator
209041531,green_space_per_resident,abs-erp-2024-25,denominator
209041531,green_space_per_resident,abs-sa2-2021,boundary
209041532,rent_weekly,abs-census-2021-g02,raw_measure
209041532,rent_weekly,abs-sa2-2021,boundary
209041532,population_growth,abs-erp-2024-25,endpoints
209041532,population_growth,abs-sa2-2021,boundary
209041532,transport_access,dtp-ptal-snapshot,raw_measure
209041532,transport_access,abs-sa2-2021,boundary
209041532,green_space_per_resident,vpa-open-space-snapshot,numerator
209041532,green_space_per_resident,abs-erp-2024-25,denominator
209041532,green_space_per_resident,abs-sa2-2021,boundary
210011226,rent_weekly,abs-census-2021-g02,raw_measure
210011226,rent_weekly,abs-sa2-2021,boundary
210011226,population_growth,abs-erp-2024-25,endpoints
210011226,population_growth,abs-sa2-2021,boundary
210011226,transport_access,dtp-ptal-snapshot,raw_measure
210011226,transport_access,abs-sa2-2021,boundary
210011226,green_space_per_resident,vpa-open-space-snapshot,numerator
210011226,green_space_per_resident,abs-erp-2024-25,denominator
210011226,green_space_per_resident,abs-sa2-2021,boundary
210011227,rent_weekly,abs-census-2021-g02,raw_measure
210011227,rent_weekly,abs-sa2-2021,boundary
210011227,population_growth,abs-erp-2024-25,endpoints
210011227,population_growth,abs-sa2-2021,boundary
210011227,transport_access,dtp-ptal-snapshot,raw_measure
210011227,transport_access,abs-sa2-2021,boundary
210011227,green_space_per_resident,vpa-open-space-snapshot,numerator
210011227,green_space_per_resident,abs-erp-2024-25,denominator
210011227,green_space_per_resident,abs-sa2-2021,boundary
210011228,rent_weekly,abs-census-2021-g02,raw_measure
210011228,rent_weekly,abs-sa2-2021,boundary
210011228,population_growth,abs-erp-2024-25,endpoints
210011228,population_growth,abs-sa2-2021,boundary
210011228,transport_access,dtp-ptal-snapshot,raw_measure
210011228,transport_access,abs-sa2-2021,boundary
210011228,green_space_per_resident,vpa-open-space-snapshot,numerator
210011228,green_space_per_resident,abs-erp-2024-25,denominator
210011228,green_space_per_resident,abs-sa2-2021,boundary
210011230,rent_weekly,abs-census-2021-g02,raw_measure
210011230,rent_weekly,abs-sa2-2021,boundary
210011230,population_growth,abs-erp-2024-25,endpoints
210011230,population_growth,abs-sa2-2021,boundary
210011230,transport_access,dtp-ptal-snapshot,raw_measure
210011230,transport_access,abs-sa2-2021,boundary
210011230,green_space_per_resident,vpa-open-space-snapshot,numerator
210011230,green_space_per_resident,abs-erp-2024-25,denominator
210011230,green_space_per_resident,abs-sa2-2021,boundary
210011231,rent_weekly,abs-census-2021-g02,raw_measure
210011231,rent_weekly,abs-sa2-2021,boundary
210011231,population_growth,abs-erp-2024-25,endpoints
210011231,population_growth,abs-sa2-2021,boundary
210011231,transport_access,dtp-ptal-snapshot,raw_measure
210011231,transport_access,abs-sa2-2021,boundary
210011231,green_space_per_resident,vpa-open-space-snapshot,numerator
210011231,green_space_per_resident,abs-erp-2024-25,denominator
210011231,green_space_per_resident,abs-sa2-2021,boundary
210011533,rent_weekly,abs-census-2021-g02,raw_measure
210011533,rent_weekly,abs-sa2-2021,boundary
210011533,population_growth,abs-erp-2024-25,endpoints
210011533,population_growth,abs-sa2-2021,boundary
210011533,transport_access,dtp-ptal-snapshot,raw_measure
210011533,transport_access,abs-sa2-2021,boundary
210011533,green_space_per_resident,vpa-open-space-snapshot,numerator
210011533,green_space_per_resident,abs-erp-2024-25,denominator
210011533,green_space_per_resident,abs-sa2-2021,boundary
210011534,rent_weekly,abs-census-2021-g02,raw_measure
210011534,rent_weekly,abs-sa2-2021,boundary
210011534,population_growth,abs-erp-2024-25,endpoints
210011534,population_growth,abs-sa2-2021,boundary
210011534,transport_access,dtp-ptal-snapshot,raw_measure
210011534,transport_access,abs-sa2-2021,boundary
210011534,green_space_per_resident,vpa-open-space-snapshot,numerator
210011534,green_space_per_resident,abs-erp-2024-25,denominator
210011534,green_space_per_resident,abs-sa2-2021,boundary
210021232,rent_weekly,abs-census-2021-g02,raw_measure
210021232,rent_weekly,abs-sa2-2021,boundary
210021232,population_growth,abs-erp-2024-25,endpoints
210021232,population_growth,abs-sa2-2021,boundary
210021232,transport_access,dtp-ptal-snapshot,raw_measure
210021232,transport_access,abs-sa2-2021,boundary
210021232,green_space_per_resident,vpa-open-space-snapshot,numerator
210021232,green_space_per_resident,abs-erp-2024-25,denominator
210021232,green_space_per_resident,abs-sa2-2021,boundary
210021233,rent_weekly,abs-census-2021-g02,raw_measure
210021233,rent_weekly,abs-sa2-2021,boundary
210021233,population_growth,abs-erp-2024-25,endpoints
210021233,population_growth,abs-sa2-2021,boundary
210021233,transport_access,dtp-ptal-snapshot,raw_measure
210021233,transport_access,abs-sa2-2021,boundary
210021233,green_space_per_resident,vpa-open-space-snapshot,numerator
210021233,green_space_per_resident,abs-erp-2024-25,denominator
210021233,green_space_per_resident,abs-sa2-2021,boundary
210021234,rent_weekly,abs-census-2021-g02,raw_measure
210021234,rent_weekly,abs-sa2-2021,boundary
210021234,population_growth,abs-erp-2024-25,endpoints
210021234,population_growth,abs-sa2-2021,boundary
210021234,transport_access,dtp-ptal-snapshot,raw_measure
210021234,transport_access,abs-sa2-2021,boundary
210021234,green_space_per_resident,vpa-open-space-snapshot,numerator
210021234,green_space_per_resident,abs-erp-2024-25,denominator
210021234,green_space_per_resident,abs-sa2-2021,boundary
210021235,rent_weekly,abs-census-2021-g02,raw_measure
210021235,rent_weekly,abs-sa2-2021,boundary
210021235,population_growth,abs-erp-2024-25,endpoints
210021235,population_growth,abs-sa2-2021,boundary
210021235,transport_access,dtp-ptal-snapshot,raw_measure
210021235,transport_access,abs-sa2-2021,boundary
210021235,green_space_per_resident,vpa-open-space-snapshot,numerator
210021235,green_space_per_resident,abs-erp-2024-25,denominator
210021235,green_space_per_resident,abs-sa2-2021,boundary
210031236,rent_weekly,abs-census-2021-g02,raw_measure
210031236,rent_weekly,abs-sa2-2021,boundary
210031236,population_growth,abs-erp-2024-25,endpoints
210031236,population_growth,abs-sa2-2021,boundary
210031236,transport_access,dtp-ptal-snapshot,raw_measure
210031236,transport_access,abs-sa2-2021,boundary
210031236,green_space_per_resident,vpa-open-space-snapshot,numerator
210031236,green_space_per_resident,abs-erp-2024-25,denominator
210031236,green_space_per_resident,abs-sa2-2021,boundary
210031237,rent_weekly,abs-census-2021-g02,raw_measure
210031237,rent_weekly,abs-sa2-2021,boundary
210031237,population_growth,abs-erp-2024-25,endpoints
210031237,population_growth,abs-sa2-2021,boundary
210031237,transport_access,dtp-ptal-snapshot,raw_measure
210031237,transport_access,abs-sa2-2021,boundary
210031237,green_space_per_resident,vpa-open-space-snapshot,numerator
210031237,green_space_per_resident,abs-erp-2024-25,denominator
210031237,green_space_per_resident,abs-sa2-2021,boundary
210031439,rent_weekly,abs-census-2021-g02,raw_measure
210031439,rent_weekly,abs-sa2-2021,boundary
210031439,population_growth,abs-erp-2024-25,endpoints
210031439,population_growth,abs-sa2-2021,boundary
210031439,transport_access,dtp-ptal-snapshot,raw_measure
210031439,transport_access,abs-sa2-2021,boundary
210031439,green_space_per_resident,vpa-open-space-snapshot,numerator
210031439,green_space_per_resident,abs-erp-2024-25,denominator
210031439,green_space_per_resident,abs-sa2-2021,boundary
210031440,rent_weekly,abs-census-2021-g02,raw_measure
210031440,rent_weekly,abs-sa2-2021,boundary
210031440,population_growth,abs-erp-2024-25,endpoints
210031440,population_growth,abs-sa2-2021,boundary
210031440,transport_access,dtp-ptal-snapshot,raw_measure
210031440,transport_access,abs-sa2-2021,boundary
210031440,green_space_per_resident,vpa-open-space-snapshot,numerator
210031440,green_space_per_resident,abs-erp-2024-25,denominator
210031440,green_space_per_resident,abs-sa2-2021,boundary
210031535,rent_weekly,abs-census-2021-g02,raw_measure
210031535,rent_weekly,abs-sa2-2021,boundary
210031535,population_growth,abs-erp-2024-25,endpoints
210031535,population_growth,abs-sa2-2021,boundary
210031535,transport_access,dtp-ptal-snapshot,raw_measure
210031535,transport_access,abs-sa2-2021,boundary
210031535,green_space_per_resident,vpa-open-space-snapshot,numerator
210031535,green_space_per_resident,abs-erp-2024-25,denominator
210031535,green_space_per_resident,abs-sa2-2021,boundary
210031536,rent_weekly,abs-census-2021-g02,raw_measure
210031536,rent_weekly,abs-sa2-2021,boundary
210031536,population_growth,abs-erp-2024-25,endpoints
210031536,population_growth,abs-sa2-2021,boundary
210031536,transport_access,dtp-ptal-snapshot,raw_measure
210031536,transport_access,abs-sa2-2021,boundary
210031536,green_space_per_resident,vpa-open-space-snapshot,numerator
210031536,green_space_per_resident,abs-erp-2024-25,denominator
210031536,green_space_per_resident,abs-sa2-2021,boundary
210031537,rent_weekly,abs-census-2021-g02,raw_measure
210031537,rent_weekly,abs-sa2-2021,boundary
210031537,population_growth,abs-erp-2024-25,endpoints
210031537,population_growth,abs-sa2-2021,boundary
210031537,transport_access,dtp-ptal-snapshot,raw_measure
210031537,transport_access,abs-sa2-2021,boundary
210031537,green_space_per_resident,vpa-open-space-snapshot,numerator
210031537,green_space_per_resident,abs-erp-2024-25,denominator
210031537,green_space_per_resident,abs-sa2-2021,boundary
210031538,rent_weekly,abs-census-2021-g02,raw_measure
210031538,rent_weekly,abs-sa2-2021,boundary
210031538,population_growth,abs-erp-2024-25,endpoints
210031538,population_growth,abs-sa2-2021,boundary
210031538,transport_access,dtp-ptal-snapshot,raw_measure
210031538,transport_access,abs-sa2-2021,boundary
210031538,green_space_per_resident,vpa-open-space-snapshot,numerator
210031538,green_space_per_resident,abs-erp-2024-25,denominator
210031538,green_space_per_resident,abs-sa2-2021,boundary
210041240,rent_weekly,abs-census-2021-g02,raw_measure
210041240,rent_weekly,abs-sa2-2021,boundary
210041240,population_growth,abs-erp-2024-25,endpoints
210041240,population_growth,abs-sa2-2021,boundary
210041240,transport_access,dtp-ptal-snapshot,raw_measure
210041240,transport_access,abs-sa2-2021,boundary
210041240,green_space_per_resident,vpa-open-space-snapshot,numerator
210041240,green_space_per_resident,abs-erp-2024-25,denominator
210041240,green_space_per_resident,abs-sa2-2021,boundary
210041539,rent_weekly,abs-census-2021-g02,raw_measure
210041539,rent_weekly,abs-sa2-2021,boundary
210041539,population_growth,abs-erp-2024-25,endpoints
210041539,population_growth,abs-sa2-2021,boundary
210041539,transport_access,dtp-ptal-snapshot,raw_measure
210041539,transport_access,abs-sa2-2021,boundary
210041539,green_space_per_resident,vpa-open-space-snapshot,numerator
210041539,green_space_per_resident,abs-erp-2024-25,denominator
210041539,green_space_per_resident,abs-sa2-2021,boundary
210041540,rent_weekly,abs-census-2021-g02,raw_measure
210041540,rent_weekly,abs-sa2-2021,boundary
210041540,population_growth,abs-erp-2024-25,endpoints
210041540,population_growth,abs-sa2-2021,boundary
210041540,transport_access,dtp-ptal-snapshot,raw_measure
210041540,transport_access,abs-sa2-2021,boundary
210041540,green_space_per_resident,vpa-open-space-snapshot,numerator
210041540,green_space_per_resident,abs-erp-2024-25,denominator
210041540,green_space_per_resident,abs-sa2-2021,boundary
210041541,rent_weekly,abs-census-2021-g02,raw_measure
210041541,rent_weekly,abs-sa2-2021,boundary
210041541,population_growth,abs-erp-2024-25,endpoints
210041541,population_growth,abs-sa2-2021,boundary
210041541,transport_access,dtp-ptal-snapshot,raw_measure
210041541,transport_access,abs-sa2-2021,boundary
210041541,green_space_per_resident,vpa-open-space-snapshot,numerator
210041541,green_space_per_resident,abs-erp-2024-25,denominator
210041541,green_space_per_resident,abs-sa2-2021,boundary
210051242,rent_weekly,abs-census-2021-g02,raw_measure
210051242,rent_weekly,abs-sa2-2021,boundary
210051242,population_growth,abs-erp-2024-25,endpoints
210051242,population_growth,abs-sa2-2021,boundary
210051242,transport_access,dtp-ptal-snapshot,raw_measure
210051242,transport_access,abs-sa2-2021,boundary
210051242,green_space_per_resident,vpa-open-space-snapshot,numerator
210051242,green_space_per_resident,abs-erp-2024-25,denominator
210051242,green_space_per_resident,abs-sa2-2021,boundary
210051243,rent_weekly,abs-census-2021-g02,raw_measure
210051243,rent_weekly,abs-sa2-2021,boundary
210051243,population_growth,abs-erp-2024-25,endpoints
210051243,population_growth,abs-sa2-2021,boundary
210051243,transport_access,dtp-ptal-snapshot,raw_measure
210051243,transport_access,abs-sa2-2021,boundary
210051243,green_space_per_resident,vpa-open-space-snapshot,numerator
210051243,green_space_per_resident,abs-erp-2024-25,denominator
210051243,green_space_per_resident,abs-sa2-2021,boundary
210051245,rent_weekly,abs-census-2021-g02,raw_measure
210051245,rent_weekly,abs-sa2-2021,boundary
210051245,population_growth,abs-erp-2024-25,endpoints
210051245,population_growth,abs-sa2-2021,boundary
210051245,transport_access,dtp-ptal-snapshot,raw_measure
210051245,transport_access,abs-sa2-2021,boundary
210051245,green_space_per_resident,vpa-open-space-snapshot,numerator
210051245,green_space_per_resident,abs-erp-2024-25,denominator
210051245,green_space_per_resident,abs-sa2-2021,boundary
210051246,rent_weekly,abs-census-2021-g02,raw_measure
210051246,rent_weekly,abs-sa2-2021,boundary
210051246,population_growth,abs-erp-2024-25,endpoints
210051246,population_growth,abs-sa2-2021,boundary
210051246,transport_access,dtp-ptal-snapshot,raw_measure
210051246,transport_access,abs-sa2-2021,boundary
210051246,green_space_per_resident,vpa-open-space-snapshot,numerator
210051246,green_space_per_resident,abs-erp-2024-25,denominator
210051246,green_space_per_resident,abs-sa2-2021,boundary
210051247,rent_weekly,abs-census-2021-g02,raw_measure
210051247,rent_weekly,abs-sa2-2021,boundary
210051247,population_growth,abs-erp-2024-25,endpoints
210051247,population_growth,abs-sa2-2021,boundary
210051247,transport_access,dtp-ptal-snapshot,raw_measure
210051247,transport_access,abs-sa2-2021,boundary
